"","Target","ID","Date","flag","User","Text"
"763798",0,2298550881,"Tue Jun 23 11:49:09 PDT 2009","NO_QUERY","TheLongSpring","@mattisnotarobot I'm only just into the Weapon-X facility where you lose your powers. Damn you Wolvy, taking me away from Mass Effect "
"775630",0,2321897673,"Wed Jun 24 21:44:03 PDT 2009","NO_QUERY","AdamSatayer","i have a colossal headache. it  feels like a nuclear weapon testing facility in there "
"779620",0,2322969815,"Wed Jun 24 23:38:39 PDT 2009","NO_QUERY","edkaye","@swierczy so #28 really IS the final issue? excluding the immortal Weapons one-shots?? Sweet Christmas! That blows "
"779703",0,2322990430,"Wed Jun 24 23:41:07 PDT 2009","NO_QUERY","edkaye","@swierczy so #27 really IS the final issue? excluding the immortal Weapons one-shots?? Sweet Christmas! That blows "
"803147",4,1468337371,"Tue Apr 07 01:03:21 PDT 2009","NO_QUERY","anilkarat","@nandinidevare they should ban mikes first. thats a more established weapon in india "
"821685",4,1554108875,"Sat Apr 18 16:05:29 PDT 2009","NO_QUERY","ProtoKun","Named my Suikoden Tiekreis army and castle after flowers. Deutzia and Orchid, both Lyon's weapon names "
"822359",4,1554496854,"Sat Apr 18 17:09:20 PDT 2009","NO_QUERY","creyg711","heading out to the valley...weapon of choice? Nikon D90 "
"828285",4,1556999493,"Sun Apr 19 01:27:22 PDT 2009","NO_QUERY","matt13691","@Oweapon lol, how about NO! omg! "
"828670",4,1557059772,"Sun Apr 19 01:47:20 PDT 2009","NO_QUERY","matt13691","@Oweapon lol, i'm going to do it the way i thought of, which isn't embrassing, lol "
"830601",4,1557334040,"Sun Apr 19 03:28:00 PDT 2009","NO_QUERY","dpfdpf","@PatrickNZ Thanks for invite. Enjoyed it. And yes no missile weapons or poison in the water "
"843428",4,1563867751,"Mon Apr 20 00:38:10 PDT 2009","NO_QUERY","JargIII","@aplusk  http://twitpic.com/3nav8 this is a weapon of mass destruction "
"870022",4,1678266766,"Sat May 02 06:07:47 PDT 2009","NO_QUERY","argeaux","Weapons qualification today. Pray. "
"876852",4,1684846511,"Sat May 02 22:13:41 PDT 2009","NO_QUERY","spacedlawyer","@GreatDismal  We've already had Mozzarella di Buffala as a chemical weapon..."
"892381",4,1691163409,"Sun May 03 17:14:27 PDT 2009","NO_QUERY","Tokokono","Mah Grandad entered me into a drawing for tickets to Music as a Weapon the fifth. Feat. Disturbed. Hope I win! "
"898694",4,1693656661,"Sun May 03 23:17:39 PDT 2009","NO_QUERY","ajoohoo","@travisking weapons master is most excellent. He must teach th children. I also posted acceptable vizier titles "
"898924",4,1693720908,"Sun May 03 23:31:58 PDT 2009","NO_QUERY","robiie","is patiently waiting for CV to get back to him on the quote for the beast... weapon here we come "
"911998",4,1752157030,"Sat May 09 21:11:06 PDT 2009","NO_QUERY","1Handprint","Time to put the weapons on the charger for the night.  Sleep tight "
"915358",4,1753094304,"Sun May 10 00:06:34 PDT 2009","NO_QUERY","leelakrishna","Recovery! The secret weapon of a Dba  glad 2 hav my files back"
"949172",4,1823656935,"Sat May 16 22:35:09 PDT 2009","NO_QUERY","myf_c","And Lily Allen - hilarious music and so on topic right now.... I was a weapon of mass consumption an hour ago - new knits from Saba "
"955165",4,1824973716,"Sun May 17 03:46:33 PDT 2009","NO_QUERY","mattmaloney","finally got the 30G Compulsive Hoarder achievement in WANTED: Weapons of Fate which makes it my first 1000G game  WOOT WOOT!!"
"955953",4,1825138719,"Sun May 17 04:30:56 PDT 2009","NO_QUERY","HelloLizzi","@Spidersamm i say it's a weapon of mass destruction "
"980702",4,1834045846,"Mon May 18 01:25:11 PDT 2009","NO_QUERY","honeyinlove","@kalebsoundsok what do you mean a weapon? "
"991992",4,1835192608,"Mon May 18 05:23:14 PDT 2009","NO_QUERY","angeladicarlo","I made some updates to my site.  Check it out and provide feedback, pretty please. http://CEOsSecretWeapon.com. "
"1000036",4,1879951754,"Thu May 21 23:38:01 PDT 2009","NO_QUERY","uilcrw","Wooohoo! Waaaarrr! http://bit.ly/gbbpz  Weapon of choice: SoapUI  But first Groovy for token,token,token, @#$%Token"
"1001362",4,1880094000,"Fri May 22 00:04:51 PDT 2009","NO_QUERY","TwitteringRav","Wanted: Weapons of Fate has been 1k'ed. Moving on! "
"1012255",4,1881188068,"Fri May 22 03:53:36 PDT 2009","NO_QUERY","anjila","Oh my goodness, I love Valve for this new system of unlocked TF2 weapons.  Hardly any Spy/Sniper achievement farmers!"
"1020935",4,1882467925,"Fri May 22 06:55:40 PDT 2009","NO_QUERY","jonsinger","@Skittlesdfw I used to be so obsessed with the original. Loved turning Europe into a desert through heavy use of Aztec nuclear weapons. "
"1031339",4,1933046353,"Tue May 26 22:51:29 PDT 2009","NO_QUERY","mysexonastick","17 bruises  + once coming up from the stupid lollie frogs good weapons though"
"1032106",4,1933151377,"Tue May 26 23:07:47 PDT 2009","NO_QUERY","Jen2Squared","@WeaponUnleashed Does this mean you're feeling better? "
"1036587",4,1956373914,"Thu May 28 21:44:33 PDT 2009","NO_QUERY","tantricNinja","@shradz congrats! but don't get into fights! on a street fight, an ordinary belt is probably a more useful weapon "
"1042222",4,1957173227,"Thu May 28 23:43:30 PDT 2009","NO_QUERY","kingubu","just got all the weapon unlocks in tf2.  been playing waaay too much.   good update."
"1047646",4,1958065782,"Fri May 29 02:32:35 PDT 2009","NO_QUERY","nadia_AM","A man grabbed a live swan by the neck and used it as a weapon to attack his opponent. thankfully the swan escaped unhurt "
"1273",0,1468119931,"Mon Apr 06 23:49:24 PDT 2009","NO_QUERY","FunnyJennyHoney","Now I'm down to 10% battery! "
"1361",0,1468136489,"Mon Apr 06 23:54:57 PDT 2009","NO_QUERY","dancarrphoto","I need to find a battery for an Elinchrom Ranger.  Nobody in Canada has any in stock "
"2536",0,1468395829,"Tue Apr 07 01:24:40 PDT 2009","NO_QUERY","eyekhan","Missed the train to York, no Wifi and blackberry battery is going to die soon - not a good start to the day "
"3808",0,1468680357,"Tue Apr 07 03:07:42 PDT 2009","NO_QUERY","Amanda____","laptop is running out of battery "
"4169",0,1468757959,"Tue Apr 07 03:34:26 PDT 2009","NO_QUERY","beccbabe","the battery for the mouse broke.     i hate using the laptop touch paddd."
"6885",0,1469606694,"Tue Apr 07 06:53:14 PDT 2009","NO_QUERY","Natalie_Oliver","@Alex_Segal Hey gorgeous, what is going on this eve? I'm at work hella bored. Phone battery is dead  xxx"
"7468",0,1469835705,"Tue Apr 07 07:33:37 PDT 2009","NO_QUERY","Ad_Photographer","Finally got a second battery for my Canon 5D Mark II. Why are Batteries so hard to get   #photog"
"7770",0,1469943675,"Tue Apr 07 07:53:07 PDT 2009","NO_QUERY","maeko","@kirsty_lee My battery life is about two hours; if I'm doing internets or have 2+ programs open, it'll die even faster! "
"8170",0,1470095921,"Tue Apr 07 08:20:09 PDT 2009","NO_QUERY","ChecEffect","....phone is dying!  Wish I had an extra battery.. lol"
"9336",0,1548699697,"Fri Apr 17 21:42:10 PDT 2009","NO_QUERY","rudyrudolph","ipod is 100% completely dead... been charging for 15 minutes and it still says the battery is too low "
"10345",0,1550876138,"Sat Apr 18 07:30:58 PDT 2009","NO_QUERY","Shaun_R","Aaaaannnnd my iPod Touch just told me I have 10% battery remaining...  I guess this means goodnight, my fellow Tweeple? Ok."
"10598",0,1550986846,"Sat Apr 18 07:49:55 PDT 2009","NO_QUERY","paulhaenel","... battery is going lower and lower .... not much juice left ... 22 min remaining "
"11058",0,1551178184,"Sat Apr 18 08:21:11 PDT 2009","NO_QUERY","tsuvik","Ok battery almost dead. Need to stop twittering and watching scores. "
"11801",0,1551519578,"Sat Apr 18 09:16:18 PDT 2009","NO_QUERY","NikkiMK","running out of battery. bummed i can't live tweet notes from  @zephoria #tltsym09"
"12111",0,1551670804,"Sat Apr 18 09:40:16 PDT 2009","NO_QUERY","joycescapade","Oh-uh... my phone gonna ran out of battery soon...  I wanna go home..."
"12326",0,1551767691,"Sat Apr 18 09:55:24 PDT 2009","NO_QUERY","juliecj","@luigithescooter No go on the battery at the moment, Speedy is not happy having to stay in the garage this weekend "
"13421",0,1553236785,"Sat Apr 18 13:43:52 PDT 2009","NO_QUERY","WhyIsMyNameDave","my phone keeps glowing and I keep think I have a text but it's only to saw low battery "
"13576",0,1553303814,"Sat Apr 18 13:54:33 PDT 2009","NO_QUERY","deanobro","Gaids gaids gaids! I've forgotten my charger so no phone until I get home once my battery dies "
"13906",0,1553458434,"Sat Apr 18 14:19:19 PDT 2009","NO_QUERY","krisyee","Totally left the house without my camera battery "
"16159",0,1555808991,"Sat Apr 18 20:45:16 PDT 2009","NO_QUERY","R_SK","Got a binary clock on my itouch, but now I can't see my Aperature Science battery "
"16171",0,1555811102,"Sat Apr 18 20:45:38 PDT 2009","NO_QUERY","tbrick2000","My AC adapter has a short, my computer won't hold a charge, and my battery is craptastic. I ordered a new one but it isn't here yet... "
"17014",0,1556131280,"Sat Apr 18 21:44:58 PDT 2009","NO_QUERY","EmmyHildy","@irishnessa it does. AND my battery on my phone is low "
"17438",0,1556285532,"Sat Apr 18 22:16:12 PDT 2009","NO_QUERY","breesays","ok, car is fixed. needed new battery and the connections cleaned. was kind of panicked for awhile there. missed uhnets bday tho "
"17590",0,1556335461,"Sat Apr 18 22:27:00 PDT 2009","NO_QUERY","michellecpa","OK, battery dying and 2 hrs away from home, so I'm gonna have to say Knighty Knight everyone! Prob gonna miss boys tweets. "
"17836",0,1556413674,"Sat Apr 18 22:44:39 PDT 2009","NO_QUERY","blueeyedbanshee","Damn it battery in mp3 is dead no Dresden Dolls.   its all @zaldor's fault!"
"18227",0,1556539864,"Sat Apr 18 23:14:47 PDT 2009","NO_QUERY","Nickygeezy","@Jennyluv106 oorrrrr you can put it on the charger? LOL jk!  Tinytwitter does take a lot of battery juice tho "
"18468",0,1556605657,"Sat Apr 18 23:31:47 PDT 2009","NO_QUERY","djghostusa","@DynamicImage &amp; every1 else Sorry i couldn't reply. Battery ran out.  But yeah I was happy Shogun won but Silva could of finished Leites!"
"18472",0,1556606076,"Sat Apr 18 23:31:51 PDT 2009","NO_QUERY","space_cadet","Bummer - after 3 years, my Macbook Pro battery is finally on the blink...power supply to die in 85 min "
"19358",0,1556832709,"Sun Apr 19 00:34:05 PDT 2009","NO_QUERY","timjayw","@xodedexo18 I can't do it till I get home workin right now  and ubertwitter drained my battery to fast waiting on that update too"
"19512",0,1556868106,"Sun Apr 19 00:44:54 PDT 2009","NO_QUERY","Syco_Bree52","Bummed out my phone stopped working... battery is dead and i forgot to charge it "
"20152",0,1557011216,"Sun Apr 19 01:31:05 PDT 2009","NO_QUERY","chickenchat","I got them through the Battery Hen Welfare Trust (www.bhwt.org.uk) who arranges adoption opportunities for hens who are deemed past it! "
"21778",0,1557348470,"Sun Apr 19 03:33:26 PDT 2009","NO_QUERY","MaheshKukreja","My Dell Laptop's battery is fucked up! "
"21953",0,1557384789,"Sun Apr 19 03:47:12 PDT 2009","NO_QUERY","daniellebarrie","battery is dying  ...more shopping tomorrow though,, then home. dreading school on monday."
"22635",0,1557533664,"Sun Apr 19 04:41:12 PDT 2009","NO_QUERY","Tatterededges","My Macbook has had ALL the problems associated with Macbooks, flickering screen, cracking plastic, spontaneous restart, dead battery. "
"23093",0,1557642428,"Sun Apr 19 05:16:52 PDT 2009","NO_QUERY","samjiman","Looking through warranty for #eee PC.  Battery failed and I have to send it back for replacement/repair. "
"24680",0,1558086661,"Sun Apr 19 07:12:51 PDT 2009","NO_QUERY","xjayzx","@riversideboy yeeeeehaaa parttty on im gunna tweet later coz my battery is about to die noooo  x x take care"
"24733",0,1558095291,"Sun Apr 19 07:14:45 PDT 2009","NO_QUERY","softtrex","cleaning the battery acid from his holga "
"25692",0,1558443686,"Sun Apr 19 08:23:35 PDT 2009","NO_QUERY","richardlai","Sorry to the cute girl who I promised I would go back to buy the RichardSolo iPhone external battery. I ran out of time.  #gadgetshowlive"
"26010",0,1558561277,"Sun Apr 19 08:45:00 PDT 2009","NO_QUERY","jamesdavi","Think I lost my extra camera battery. grrr... "
"27180",0,1559090616,"Sun Apr 19 10:13:59 PDT 2009","NO_QUERY","flix4u","#ILHM Soul Children of Chgo sing &quot;America the Beautiful&quot;   iPhone battery won't last 2 more hours of updates. "
"28589",0,1559734055,"Sun Apr 19 11:54:50 PDT 2009","NO_QUERY","irishtrey09","Damn my phone and its zero battery power "
"28708",0,1559772476,"Sun Apr 19 12:00:40 PDT 2009","NO_QUERY","hollygirl559","help my battery in my car is dead!!!!!!!  "
"28798",0,1559832072,"Sun Apr 19 12:09:40 PDT 2009","NO_QUERY","ashleyyosaurus","DANG. My battery died so we had to move inside, and I lost what I'd been working on. Failure "
"28973",0,1559900993,"Sun Apr 19 12:20:14 PDT 2009","NO_QUERY","ABeautifulMind1","@MartinLewis77 don't know what's wrong with it  have taken battery out now, after &quot;a rest&quot; it has turned on now...wait and see.... :$"
"29441",0,1563485349,"Sun Apr 19 23:01:04 PDT 2009","NO_QUERY","babipanghang","It's not nice when the battery of your MP3 player runs flat in the middle of a show. "
"30394",0,1563753675,"Mon Apr 20 00:07:00 PDT 2009","NO_QUERY","iamsammis","ANOTHER presentation on my Battery Recycling Project. Which is fine, but when will someone important notice and take action huh? "
"33009",0,1564396395,"Mon Apr 20 03:17:24 PDT 2009","NO_QUERY","nuala","sucks when your wireless mouse is running out of battery power ... sometimes it works sometimes it doesn't "
"33658",0,1564574523,"Mon Apr 20 04:06:23 PDT 2009","NO_QUERY","shaileelathe","@fartingpen ah, The AC ain't working here! apparently a battery blew up! *rolls eyes* so now the genrator is on and no AC "
"34965",0,1565013671,"Mon Apr 20 05:38:48 PDT 2009","NO_QUERY","A0K","@ktmurtha Oh no! What are the vital signs on yr phone's fight for life? Take out the battery to let it dry? "
"35226",0,1565124711,"Mon Apr 20 05:58:01 PDT 2009","NO_QUERY","thatalisongirl","My new adapter only draws power for my laptop, and doesn't actually charge my battery.  In other news, Knowing is a really lame movie."
"36382",0,1565678429,"Mon Apr 20 07:18:48 PDT 2009","NO_QUERY","alwaysafton","@drspectrum sorry i didnt respond earlier, battery died "
"36500",0,1565725094,"Mon Apr 20 07:25:01 PDT 2009","NO_QUERY","cartrouble","Naasipop: Can't go to the gym because my car won't start  Stupid flat battery and nobody to push or jump start it."
"37000",0,1565995004,"Mon Apr 20 08:00:02 PDT 2009","NO_QUERY","aer0","My thinkpad X300's battery went wrong. Warranty Period for the battery is only 6 months(the world's shortest) in Korea. "
"38259",0,1573215536,"Tue Apr 21 00:11:10 PDT 2009","NO_QUERY","breanna","about to upload some pictures... but i left my camera on and now the battery is dead. sad "
"38795",0,1573365395,"Tue Apr 21 00:50:21 PDT 2009","NO_QUERY","lanivishnu","My car battery is flat and i'm stuck here in the car park until the racv arrives. They said about an hour "
"39105",0,1573452122,"Tue Apr 21 01:14:10 PDT 2009","NO_QUERY","stuherbert","@bramveen fav feature is Firefox -&gt; Quit Firefox. sadly it eats battery life on the mac far too much "
"39295",0,1573493926,"Tue Apr 21 01:26:07 PDT 2009","NO_QUERY","DemonicVel","@rowanthunder Yeah I was trying out my new phone.  All I can tell is that it seems to have a battery life of 5 seconds.  "
"41099",0,1573964224,"Tue Apr 21 03:40:45 PDT 2009","NO_QUERY","ionacosmetics","@BrandyandIce We cudn't get battery hens in the end  but the chooks are great, laid 2 more eggs today and roaming our garden "
"42046",0,1675924666,"Fri May 01 20:39:29 PDT 2009","NO_QUERY","brandonusIII","The battery on my Mitsu EVO died.... "
"42868",0,1676283253,"Fri May 01 21:35:41 PDT 2009","NO_QUERY","jjuarez1982","Oh no! My battery is dying. No more twitting.  Just kidding. Too bad, so sad."
"43862",0,1676675278,"Fri May 01 22:47:57 PDT 2009","NO_QUERY","OhNoItsChrispy","Trying to fix my laptops battery.  It's not charging right."
"45562",0,1677187959,"Sat May 02 00:51:09 PDT 2009","NO_QUERY","meetsamer","@khaled white mb battery, online or from Jed? mine is almost dead "
"45957",0,1677286362,"Sat May 02 01:18:47 PDT 2009","NO_QUERY","MegVicious","my phone is pretty much dead. it has one bar left on the battery  and i forgot my charger so i think i should sleep"
"46027",0,1677307391,"Sat May 02 01:25:00 PDT 2009","NO_QUERY","vish_ful","Passing time with free Airtel Wi-fi @ new terminal 1D, by the way my lappy's battery is running out fast and no switch to charge   "
